"","AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted"
"2137",31.3649997711182,31.6175003051758,31.1200008392334,31.1324996948242,196645600,28.0210304260254
"2138",31.3924999237061,31.5300006866455,31.2150001525879,31.3575000762939,177482800,28.2235412597656
"2139",31.7250003814697,31.7350006103516,31.4974994659424,31.6499996185303,120955200,28.4868049621582
"2140",31.6075000762939,31.6725006103516,31.4424991607666,31.6100006103516,108844000,28.4507999420166
"2141",31.2350006103516,31.5575008392334,31.2124996185303,31.5,112241600,28.3517951965332
"2142",31.4724998474121,31.5375003814697,30.9424991607666,31.4225006103516,187787200,28.2820415496826
"2143",31.1200008392334,31.1599998474121,30.6350002288818,30.6424999237061,243046400,27.5799980163574
"2144",30.9624996185303,31.0149993896484,29.8050003051758,30.0174999237061,314380000,27.017463684082
"2145",30.4850006103516,30.9624996185303,30.3024997711182,30.8199996948242,245418000,27.7397613525391
"2146",31.2574996948242,31.4400005340576,31.0799999237061,31.4150009155273,165762000,28.2752933502197
"2147",31.5100002288818,31.5925006866455,31.2600002288818,31.4025001525879,127072400,28.2640438079834
"2148",31.4300003051758,31.7875003814697,31.3950004577637,31.7049999237061,134596800,28.5363006591797
"2149",31.9349994659424,32.1425018310547,31.8374996185303,32.127498626709,144889600,28.9165802001953
"2150",32.2700004577637,32.4049987792969,32.0774993896484,32.4049987792969,184658800,29.1663475036621
"2151",32.7425003051758,33.2425003051758,32.6749992370605,33.0175018310547,235600800,29.7176418304443
"2152",33.2125015258789,33.2299995422363,32.5800018310547,32.6875,307025600,29.4206142425537
"2153",30.4974994659424,31.375,30.4974994659424,31.3050003051758,461802400,28.1762828826904
"2154",31.5499992370605,31.7724990844727,31.2649993896484,31.2900009155273,203998000,28.1627826690674
"2155",31.3299999237061,31.4349994659424,30.9750003814697,31.125,168649200,28.0142707824707
"2156",30.7724990844727,30.9025001525879,30.5300006866455,30.6924991607666,177822000,27.625
"2157",30.8449993133545,30.9775009155273,30.6375007629395,30.8449993133545,134472400,27.7622604370117
"2158",30.7875003814697,30.875,30.5674991607666,30.7474994659424,148046800,27.674503326416
"2159",30.5799999237061,30.6424999237061,30.4274997711182,30.5925006866455,134513200,27.5349960327148
"2160",30.6499996185303,30.6599998474121,30.2275009155273,30.3250007629395,171540000,27.2942314147949
"2161",30.375,30.6424999237061,29.3799991607666,29.6100006103516,279904000,26.6506881713867
"2162",29.3549995422363,29.4249992370605,28.3125,28.6599998474121,496554400,25.79563331604
"2163",28.2374992370605,29.3600006103516,28.0249996185303,28.8500003814697,397250400,25.966646194458
"2164",28.9925003051758,29.125,28.5300006866455,28.7824993133545,211612000,26.0231552124023
"2165",28.6450004577637,29.0625,28.625,28.8799991607666,154681600,26.1113033294678
"2166",29.1324996948242,29.9974994659424,29.1324996948242,29.9300003051758,219806400,27.0606441497803
"2167",29.4524993896484,29.5450000762939,28.3325004577637,28.3724994659424,388331200,25.652458190918
"2168",28.1324996948242,28.8549995422363,27.4074993133545,28.8099994659424,404870000,26.0480194091797
"2169",29.0100002288818,29.1000003814697,28.6350002288818,28.7875003814697,194143200,26.0276718139648
"2170",28.5799999237061,29.0774993896484,28.5025005340576,28.9899997711182,171718000,26.2107639312744
"2171",29.0100002288818,29.4125003814697,28.875,29.2900009155273,163538800,26.4819965362549
"2172",29.1075000762939,29.3600006103516,29.0025005340576,29.125,138242800,26.332820892334
"2173",29.0249996185303,29.1299991607666,28.6700000762939,28.7525005340576,193146000,25.9960289001465
"2174",28.5200004577637,28.5874996185303,27.9074993133545,28.1625003814697,274006400,25.4625930786133
"2175",27.6075000762939,27.9750003814697,26.4125003814697,26.4400005340576,513102000,23.9052276611328
"2176",23.7175006866455,27.2000007629395,23,25.7800006866455,648825200,23.3084983825684
"2177",27.7775001525879,27.7775001525879,25.875,25.9349994659424,414406400,23.4486408233643
"2178",26.7724990844727,27.4724998474121,26.2625007629395,27.4225006103516,387098400,24.7935409545898
"2179",28.0575008392334,28.3099994659424,27.5049991607666,28.2299995422363,338464400,25.5236148834229
"2180",28.0424995422363,28.3274993896484,27.8850002288818,28.3225002288818,212657600,25.6072578430176
"2181",28.0074996948242,28.6324996948242,28,28.1900005340576,224917200,25.487455368042
"2182",27.5375003814697,27.9699993133545,26.8400001525879,26.9300003051758,307383600,24.3482475280762
"2183",27.5575008392334,28.0849990844727,27.2824993133545,28.0849990844727,247555200,25.3925170898438
"2184",28.1224994659424,28.1949996948242,27.5100002288818,27.5925006866455,212935600,24.9472370147705
"2185",27.2425003051758,27.6124992370605,27.1275005340576,27.3174991607666,199985200,24.6986045837402
"2186",27.9375,28.1399993896484,27.5799999237061,28.0774993896484,219374400,25.3857402801514
"2187",28.4400005340576,28.5049991607666,27.4424991607666,27.5375003814697,340043200,24.8975105285645
"2188",27.5674991607666,28.3199996948242,27.4750003814697,28.1424999237061,251571200,25.444507598877
"2189",27.9475002288818,28.5524997711182,27.9400005340576,28.5524997711182,199662000,25.8152027130127
"2190",29.1450004577637,29.2224998474121,28.7150001525879,28.8274993896484,233453600,26.0638370513916
"2191",28.9825000762939,29.1324996948242,28.6049995422363,29.0699996948242,173364800,26.2830867767334
"2192",29.0625,29.1350002288818,28.8600006103516,29.1025009155273,148694000,26.3124771118164
"2193",28.9150009155273,29.1224994659424,28.4300003051758,28.4799995422363,256450400,25.7496509552002
"2194",28.0524997711182,28.5750007629395,27.9675006866455,28.3624992370605,297141200,25.6434173583984
"2195",28.4174995422363,28.8425006866455,28.4150009155273,28.8024997711182,200888000,26.0412349700928
"2196",28.3449993133545,28.5450000762939,28.1299991607666,28.3500003814697,201384800,25.6321144104004
"2197",28.4074993133545,28.6800003051758,28.3250007629395,28.5799999237061,143026800,25.8400726318359
"2198",28.3125,28.875,28.0925006866455,28.75,200878000,25.9937725067139
"2199",29.1100006103516,29.1725006103516,28.5049991607666,28.6774997711182,224607600,25.92822265625
"2200",28.4624996185303,28.6424999237061,28.1100006103516,28.1100006103516,208436000,25.4151229858398
"2201",28.2075004577637,28.3775005340576,26.9650001525879,27.2649993896484,293461600,24.6511287689209
"2202",27.5424995422363,27.8850002288818,27.1825008392334,27.5750007629395,265892000,24.9314155578613
"2203",27.2674999237061,27.4050006866455,26.8274993896484,27.3950004577637,255716400,24.7686729431152
"2204",27.0025005340576,27.7525005340576,26.8875007629395,27.5949993133545,232079200,24.9494953155518
"2205",27.4699993133545,27.8425006866455,27.2674999237061,27.6949996948242,208258800,25.0399131774902
"2206",27.6574993133545,27.9349994659424,27.4424991607666,27.8274993896484,192787200,25.1597099304199
"2207",27.9349994659424,27.9424991607666,27.3525009155273,27.6949996948242,187062400,25.0399131774902
"2208",27.5475006103516,27.5475006103516,27.0524997711182,27.375,247918400,24.7505874633789
"2209",27.5,28.0699996948242,27.3724994659424,28.0300006866455,211064400,25.3427906036377
"2210",28.1825008392334,28.1875,27.8600006103516,27.8999996185303,121868800,25.2252521514893
"2211",27.7049999237061,28.1124992370605,27.6700000762939,27.9475002288818,132197200,25.2682056427002
"2212",27.8225002288818,27.8799991607666,27.3899993896484,27.5524997711182,177849600,24.9110698699951
"2213",27.7325000762939,28.0249996185303,27.6224994659424,27.9650001525879,150694000,25.2840270996094
"2214",27.9449996948242,28,27.6324996948242,27.7600002288818,156930400,25.0986824035645
"2215",27.7000007629395,27.9375,27.5275001525879,27.9325008392334,119036800,25.2546482086182
"2216",27.8349990844727,28.5424995422363,27.7049999237061,28.4424991607666,195871200,25.7157497406006
"2217",28.5,28.8950004577637,28.4249992370605,28.4400005340576,167180800,25.7134895324707
"2218",28.5825004577637,28.875,28.5249996185303,28.875,166616400,26.1067848205566
"2219",29.1749992370605,29.8075008392334,29.0825004577637,29.7700004577637,237467600,26.9159832000732
"2220",29.5200004577637,29.5324993133545,28.7299995422363,28.8199996948242,265335200,26.0570640563965
"2221",28.8500003814697,29.1350002288818,28.4974994659424,28.6375007629395,279537600,25.8920574188232
"2222",29.2325000762939,29.8250007629395,29.0149993896484,29.8174991607666,342205600,26.9589290618896
"2223",29.6749992370605,30.1725006103516,29.5674991607666,30.1324996948242,204909200,27.2437267303467
"2224",30.2474994659424,30.3050003051758,29.8624992370605,29.875,197461200,27.0109119415283
"2225",30.2000007629395,30.3400001525879,29.9025001525879,30.2950000762939,128813200,27.3906497955322
"2226",30.1975002288818,30.8724994659424,30.1749992370605,30.6424999237061,182076000,27.7048358917236
"2227",30.7824993133545,30.9549999237061,30.4050006866455,30.5,179544400,27.5759983062744
"2228",30.4624996185303,30.6725006103516,30.0450000762939,30.2299995422363,158210800,27.4488716125488
"2229",30.2775001525879,30.4524993896484,30.1550006866455,30.2649993896484,132169200,27.4806575775146
"2230",30.2399997711182,30.4524993896484,30.0125007629395,30.1424999237061,135485600,27.3694248199463
"2231",29.2250003814697,29.5174999237061,29.0149993896484,29.1924991607666,236511600,26.5068244934082
"2232",29.0925006866455,29.3549995422363,28.8024997711182,29.0275001525879,180872000,26.3570041656494
"2233",29.0650005340576,29.2049999237061,28.9125003814697,28.9300003051758,130102400,26.2684764862061
"2234",28.7999992370605,28.8924999237061,28.0674991607666,28.0849990844727,183249600,25.5012092590332
"2235",27.8449993133545,28.5599994659424,27.75,28.5450000762939,152426800,25.9188938140869
"2236",28.7299995422363,28.7625007629395,28.3299999237061,28.4225006103516,110467600,25.8076686859131
"2237",28.9400005340576,29.3724994659424,28.875,29.3225002288818,186698800,26.6248664855957
"2238",29.4099998474121,29.9375,29.1900005340576,29.6949996948242,173183200,26.9630908966064
"2239",29.7999992370605,29.9799995422363,29.7124996185303,29.8250007629395,137148400,27.0811405181885
"2240",29.8174991607666,29.9325008392334,29.3349990844727,29.4375,129930000,26.7292861938477
"2241",29.3325004577637,29.8374996185303,29.2800006866455,29.7199993133545,171212800,26.9857997894287
"2242",29.8024997711182,29.8075008392334,29.4799995422363,29.5074996948242,85553200,26.7928428649902
"2243",29.5725002288818,29.6025009155273,29.3999996185303,29.4524993896484,52185600,26.7429027557373
"2244",29.4974994659424,29.8525009155273,29.4375,29.5750007629395,156721200,26.8541374206543
"2245",29.6875,29.7024993896484,29.2150001525879,29.3349990844727,139409600,26.6362152099609
"2246",29.3349990844727,29.5275001525879,29.0200004577637,29.0699996948242,133546400,26.3955936431885
"2247",29.1375007629395,29.1975002288818,28.5550003051758,28.7999992370605,166278000,26.1504364013672
"2248",28.8225002288818,29.8125,28.7775001525879,29.7574996948242,231108000,27.0198402404785
"2249",29.7450008392334,29.9650001525879,29.4524993896484,29.5699996948242,128336800,26.8495941162109
"2250",29.3799991607666,29.6499996185303,29.2150001525879,29.5575008392334,137238000,26.8382472991943
"2251",29.4099998474121,29.4225006103516,28.7700004577637,28.9050006866455,185445600,26.2457733154297
"2252",29.0100002288818,29.2350006103516,28.8775005340576,29.0424995422363,116850800,26.3706226348877
"2253",28.7975006103516,28.8474998474121,28.2124996185303,28.2950000762939,187544800,25.6918926239014
"2254",28.0450000762939,28.1700000762939,27.4475002288818,28.1200008392334,257274800,25.5329933166504
"2255",27.9850006103516,28.2000007629395,27.5874996185303,27.6224994659424,213292400,25.0812644958496
"2256",27.7674999237061,27.9974994659424,27.2000007629395,27.8349990844727,224954000,25.2742099761963
"2257",28.0049991607666,28.0625,27.2450008392334,27.2450008392334,179091200,24.7385005950928
"2258",27.2275009155273,27.3799991607666,26.4524993896484,26.5074996948242,385813200,24.0688438415527
"2259",26.8199996948242,26.8425006866455,26.3924999237061,26.8325004577637,190362400,24.363941192627
"2260",26.8500003814697,26.9300003051758,26.6124992370605,26.8075008392334,131157600,24.3412456512451
"2261",26.8174991607666,27.2124996185303,26.7999992370605,27.1525001525879,130629600,24.654504776001
"2262",27.25,27.25,26.9874992370605,27.0074996948242,54281600,24.5228366851807
"2263",26.8974990844727,26.9225006103516,26.5450000762939,26.7049999237061,106816800,24.2481727600098
"2264",26.7399997711182,27.3575000762939,26.7150001525879,27.1849994659424,123724800,24.6840076446533
"2265",27.1450004577637,27.1749992370605,26.7950000762939,26.8299999237061,100855200,24.3616714477539
